mapping,ordering,w,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
110,84_010,8,0.652425,2.606491,0.752996,0.550336,0.753046,0.750162,0.563766,0.759715,0.550623,0.562776,0.538717,0.748886,0.762107,0.539089
110,84_011,11,0.740942,2.331780,0.858871,0.624868,0.870172,0.856005,0.620094,0.855237,0.626528,0.623671,0.614302,0.871137,0.857340,0.615558
110,84_011,5,0.502604,3.390921,0.563281,0.404687,0.693750,0.563281,0.398438,0.556250,0.404687,0.398438,0.399219,0.693750,0.556250,0.399219
110,84_011,8,0.661225,2.695819,0.783266,0.522094,0.842066,0.783815,0.517295,0.782015,0.526479,0.521837,0.517195,0.843012,0.778684,0.517972
110,84_100,11,0.719697,2.278720,0.796748,0.670243,0.728076,0.798881,0.682358,0.765101,0.669709,0.679704,0.679270,0.726027,0.766153,0.674572
110,84_100,5,0.528906,3.255606,0.566406,0.464063,0.564844,0.566406,0.463281,0.642969,0.464063,0.463281,0.471875,0.564844,0.642969,0.471875
110,84_100,8,0.651079,2.557582,0.712951,0.581684,0.667236,0.710849,0.603601,0.735552,0.573418,0.598523,0.609303,0.673049,0.733956,0.612744
110,84_101,11,0.719955,2.423734,0.831477,0.623535,0.803997,0.825635,0.630964,0.824984,0.620271,0.634485,0.603397,0.806533,0.827289,0.605855
110,84_101,5,0.488672,3.519338,0.637500,0.367188,0.568750,0.637500,0.382812,0.596094,0.367188,0.382812,0.379687,0.568750,0.596094,0.379687
110,84_101,8,0.640875,2.787483,0.776480,0.517720,0.736729,0.781917,0.529723,0.773988,0.515301,0.524821,0.504486,0.744871,0.771608,0.514271
110,84_110,11,0.754070,2.016444,0.829527,0.819091,0.665818,0.828316,0.856406,0.698585,0.823087,0.861444,0.651710,0.665928,0.697791,0.651686
110,84_110,5,0.550130,3.110516,0.591406,0.592969,0.509375,0.591406,0.591406,0.525781,0.592969,0.591406,0.489844,0.509375,0.525781,0.489844
110,84_110,8,0.684800,2.403017,0.760104,0.757845,0.596023,0.766592,0.782103,0.627293,0.755747,0.780738,0.591125,0.595820,0.619069,0.584821
110,84_codon,11,0.726688,2.422621,0.700666,0.768086,0.806974,0.701227,0.668062,0.659004,0.778674,0.673550,0.750174,0.810099,0.659637,0.745157
110,84_codon,5,0.551302,3.173497,0.533594,0.581250,0.594531,0.533594,0.504687,0.546875,0.581250,0.504687,0.546875,0.594531,0.546875,0.546875
110,84_codon,8,0.665100,2.615741,0.638685,0.700675,0.755867,0.637145,0.598469,0.619165,0.700330,0.594141,0.682382,0.756421,0.617241,0.683438
110,84,11,0.616127,3.586579,0.558469,0.632874,0.656175,0.556239,0.569999,0.600939,0.627269,0.563524,0.687082,0.653996,0.600116,0.686890
110,84,5,0.380339,3.903788,0.310156,0.418750,0.387500,0.310156,0.319531,0.417188,0.418750,0.319531,0.428906,0.387500,0.417188,0.428906
110,84,8,0.518104,3.758402,0.435405,0.540678,0.537626,0.443042,0.469025,0.516966,0.551321,0.469870,0.602792,0.539933,0.513495,0.598318
110,85_001,11,0.655891,3.553662,0.757506,0.579940,0.710012,0.762712,0.594817,0.711066,0.580932,0.581810,0.590331,0.707305,0.703178,0.589590
110,85_001,5,0.424609,3.869065,0.453906,0.380469,0.466406,0.453906,0.317969,0.396875,0.380469,0.317969,0.532031,0.466406,0.396875,0.532031
110,85_001,8,0.566329,3.732784,0.650969,0.484595,0.624969,0.646484,0.484977,0.615884,0.484405,0.483062,0.542805,0.625804,0.613146,0.539991
110,85_010,11,0.731052,2.312508,0.651561,0.840236,0.835899,0.658932,0.631125,0.640370,0.829789,0.618631,0.799993,0.831669,0.632879,0.804525
110,85_010,5,0.516667,3.281431,0.428906,0.571875,0.555469,0.428906,0.426562,0.425781,0.571875,0.426562,0.691406,0.555469,0.425781,0.691406
110,85_010,8,0.650233,2.682473,0.539299,0.760974,0.752622,0.541799,0.524351,0.532190,0.760026,0.520202,0.791368,0.753761,0.529818,0.791102
110,85_011,11,0.709733,2.521853,0.639556,0.611630,0.601336,0.644160,0.803273,0.763413,0.611558,0.799342,0.827835,0.614419,0.769462,0.829583
110,85_011,5,0.490104,3.495864,0.410937,0.383594,0.402344,0.410937,0.610938,0.573438,0.383594,0.610938,0.559375,0.402344,0.573438,0.559375
110,85_011,8,0.633371,2.843774,0.537622,0.513892,0.511039,0.544652,0.754465,0.715583,0.518701,0.756383,0.757979,0.513398,0.719325,0.756848
110,85_100,11,0.743845,2.188256,0.779948,0.815849,0.691230,0.775837,0.806883,0.674098,0.815950,0.813121,0.691303,0.690672,0.676741,0.694736
110,85_100,5,0.530859,3.243354,0.589063,0.639844,0.456250,0.589063,0.582031,0.457031,0.639844,0.582031,0.460938,0.456250,0.457031,0.460938
110,85_100,8,0.671833,2.531888,0.732229,0.769679,0.597641,0.730789,0.748391,0.581322,0.769674,0.749367,0.599126,0.597706,0.585590,0.600997
110,85_101,11,0.666179,3.290471,0.667785,0.654478,0.759381,0.665318,0.572894,0.704195,0.654317,0.575518,0.647207,0.755843,0.694371,0.643055
110,85_101,5,0.437630,3.807658,0.461719,0.575781,0.433594,0.461719,0.381250,0.426562,0.575781,0.381250,0.346875,0.433594,0.426562,0.346875
110,85_101,8,0.580925,3.487977,0.588682,0.614126,0.663625,0.585085,0.482120,0.598074,0.622005,0.490125,0.535489,0.660183,0.602887,0.527345
110,85_110,11,0.750070,2.022275,0.783815,0.733287,0.782618,0.782845,0.740996,0.750948,0.733772,0.744151,0.701877,0.782710,0.755979,0.708147
110,85_110,5,0.560937,3.099520,0.553906,0.532813,0.589063,0.553906,0.573438,0.568750,0.532813,0.573438,0.547656,0.589063,0.568750,0.547656
110,85_110,8,0.689133,2.337406,0.715124,0.650936,0.718412,0.719330,0.700880,0.700880,0.656903,0.697121,0.646624,0.719622,0.696464,0.647361
110,85_codon,11,0.760030,2.026838,0.849451,0.816160,0.694667,0.847761,0.802684,0.698930,0.815284,0.799740,0.696347,0.697153,0.702600,0.700421
110,85_codon,5,0.554818,3.113921,0.597656,0.643750,0.504687,0.597656,0.578125,0.521875,0.643750,0.578125,0.482812,0.504687,0.521875,0.482812
110,85_codon,8,0.688854,2.400768,0.774143,0.761821,0.621970,0.777001,0.732431,0.630867,0.766114,0.732631,0.606426,0.626377,0.631368,0.608242
110,85,11,0.621639,3.573049,0.668646,0.577734,0.584576,0.669570,0.643112,0.667165,0.581097,0.637185,0.588154,0.586843,0.670642,0.585103
110,85,5,0.401302,3.810681,0.392969,0.407031,0.350000,0.392969,0.425781,0.410937,0.407031,0.425781,0.421094,0.350000,0.410937,0.421094
110,85,8,0.529842,3.701238,0.566895,0.492628,0.493378,0.562519,0.537381,0.575962,0.495035,0.537061,0.514493,0.493389,0.574971,0.514246
110,86_001,11,0.646342,3.579508,0.589461,0.574421,0.523865,0.596789,0.772611,0.700973,0.575433,0.766685,0.714015,0.526154,0.700392,0.715729
110,86_001,5,0.430859,3.846325,0.535937,0.396094,0.318750,0.535937,0.492188,0.410937,0.396094,0.492188,0.431250,0.318750,0.410937,0.431250
110,86_001,8,0.563275,3.712752,0.548344,0.486725,0.442640,0.544937,0.664635,0.612443,0.490125,0.662467,0.623919,0.447992,0.609196,0.627678
110,86_010,11,0.739915,2.259032,0.614315,0.643618,0.626775,0.617616,0.829983,0.837653,0.649492,0.832587,0.873413,0.638723,0.844161,0.872518
110,86_010,5,0.535026,3.228523,0.460938,0.473437,0.464063,0.460938,0.572656,0.659375,0.473437,0.572656,0.579688,0.464063,0.659375,0.579688
110,86_010,8,0.667808,2.597487,0.538982,0.566590,0.545896,0.534674,0.761587,0.797431,0.564085,0.767261,0.791061,0.545882,0.802970,0.796419
110,86_011,11,0.673797,2.962150,0.563316,0.785048,0.674309,0.557704,0.621800,0.649828,0.784866,0.630488,0.755438,0.668720,0.647920,0.747572
110,86_011,5,0.456641,3.584508,0.407813,0.657031,0.422656,0.407813,0.421094,0.403125,0.657031,0.421094,0.428125,0.422656,0.403125,0.428125
110,86_011,8,0.588529,3.217156,0.485932,0.757009,0.586338,0.486663,0.534886,0.561262,0.754341,0.528663,0.625094,0.574883,0.550901,0.618469
110,86_100,11,0.716136,2.396082,0.785562,0.793374,0.631307,0.789050,0.815529,0.639652,0.790085,0.808880,0.642456,0.626515,0.630907,0.641177
110,86_100,5,0.529557,3.220259,0.564063,0.647656,0.478906,0.564063,0.548438,0.466406,0.647656,0.548438,0.471875,0.478906,0.466406,0.471875
110,86_100,8,0.645292,2.646339,0.720394,0.749033,0.558509,0.712939,0.726253,0.547644,0.749689,0.732438,0.563560,0.561600,0.553621,0.566568
110,86_101,11,0.658212,3.520806,0.592081,0.601157,0.558344,0.588182,0.752604,0.732786,0.602047,0.758521,0.713395,0.554272,0.733958,0.713113
110,86_101,5,0.431510,3.834937,0.385938,0.530469,0.331250,0.385938,0.473437,0.450000,0.530469,0.473437,0.417969,0.331250,0.450000,0.417969
110,86_101,8,0.571979,3.664400,0.494633,0.552167,0.468600,0.493310,0.651173,0.638692,0.548312,0.650917,0.626748,0.465583,0.642442,0.629362
110,86_110,11,0.756388,2.047669,0.799295,0.850153,0.696016,0.794289,0.819127,0.672335,0.851479,0.820305,0.710269,0.689840,0.665592,0.706359
110,86_110,5,0.557422,3.079508,0.589063,0.602344,0.471875,0.589063,0.633594,0.528125,0.602344,0.633594,0.519531,0.471875,0.528125,0.519531
110,86_110,8,0.692946,2.345815,0.749601,0.779494,0.612545,0.747700,0.780845,0.610391,0.784380,0.780876,0.630138,0.609752,0.606153,0.627699
110,86_codon,11,0.750261,2.173099,0.852507,0.818895,0.707667,0.840604,0.772637,0.677836,0.821275,0.777199,0.678454,0.704956,0.680160,0.671338
110,86_codon,5,0.516536,3.399207,0.547656,0.578906,0.512500,0.547656,0.505469,0.474219,0.578906,0.505469,0.480469,0.512500,0.474219,0.480469
110,86_codon,8,0.664921,2.580238,0.765707,0.741554,0.626828,0.758591,0.685620,0.592947,0.738770,0.684139,0.581116,0.624520,0.593720,0.585534
110,86,11,0.632400,3.453060,0.608608,0.591333,0.588454,0.609328,0.675064,0.679347,0.597961,0.672968,0.646725,0.595034,0.673578,0.650029
110,86,5,0.396094,3.873830,0.417969,0.420312,0.380469,0.417969,0.409375,0.372656,0.420312,0.409375,0.375781,0.380469,0.372656,0.375781
110,86,8,0.536963,3.672570,0.539197,0.519824,0.495294,0.538075,0.573638,0.557225,0.522716,0.568550,0.533746,0.499576,0.557139,0.538350
110,87_001,11,0.665261,3.285024,0.590697,0.693222,0.721117,0.589784,0.592011,0.668760,0.690556,0.590621,0.732356,0.715417,0.666764,0.731114
110,87_001,5,0.442448,3.758898,0.396875,0.437500,0.424219,0.396875,0.383594,0.592187,0.437500,0.383594,0.420312,0.424219,0.592187,0.420312
110,87_001,8,0.586221,3.442613,0.515020,0.605537,0.625613,0.507737,0.506936,0.633582,0.603001,0.512884,0.636296,0.621837,0.637691,0.628389
110,87_010,11,0.737015,2.285470,0.850457,0.847179,0.658156,0.844895,0.785237,0.630783,0.848723,0.790041,0.645831,0.661922,0.634914,0.645060
110,87_010,5,0.511589,3.310244,0.655469,0.580469,0.429688,0.655469,0.555469,0.428125,0.580469,0.555469,0.420312,0.429688,0.428125,0.420312
110,87_010,8,0.656138,2.649462,0.798753,0.775885,0.560947,0.798925,0.719580,0.538354,0.777711,0.717241,0.538615,0.562615,0.543679,0.543928
110,87_011,11,0.663482,3.342091,0.579970,0.688660,0.740020,0.579066,0.624950,0.626772,0.683358,0.626022,0.734891,0.729914,0.619170,0.728643
110,87_011,5,0.450260,3.702762,0.382031,0.453906,0.439844,0.382031,0.501563,0.453125,0.453906,0.501563,0.471094,0.439844,0.453125,0.471094
110,87_011,8,0.582254,3.484984,0.499801,0.607050,0.623753,0.498348,0.573180,0.536690,0.606101,0.574315,0.649862,0.627630,0.539341,0.650808
110,87_100,11,0.736191,2.324158,0.646783,0.656186,0.661850,0.643160,0.787931,0.867253,0.653487,0.795289,0.802531,0.658002,0.864248,0.797826
110,87_100,5,0.523047,3.278065,0.427344,0.437500,0.438281,0.427344,0.581250,0.670312,0.437500,0.581250,0.583594,0.438281,0.670312,0.583594
110,87_100,8,0.653850,2.682503,0.547256,0.558192,0.559446,0.549376,0.728071,0.808014,0.552591,0.726348,0.725051,0.556585,0.805340,0.728731
110,87_101,11,0.684903,3.073691,0.725283,0.722745,0.662277,0.724699,0.684311,0.679394,0.734429,0.696459,0.627127,0.662705,0.680785,0.619953
110,87_101,5,0.474609,3.598362,0.417969,0.480469,0.421094,0.417969,0.425000,0.674219,0.480469,0.425000,0.428906,0.421094,0.674219,0.428906
110,87_101,8,0.609208,3.180495,0.622389,0.634260,0.576559,0.619760,0.597355,0.671158,0.633942,0.599820,0.548688,0.577222,0.678079,0.551206
110,87_110,11,0.754515,2.060929,0.711432,0.680687,0.715616,0.712470,0.802237,0.834846,0.676900,0.800650,0.791086,0.710593,0.830844,0.786434
110,87_110,5,0.557292,3.109826,0.480469,0.488281,0.509375,0.480469,0.602344,0.631250,0.488281,0.602344,0.632031,0.509375,0.631250,0.632031
110,87_110,8,0.691912,2.377512,0.630780,0.607313,0.634352,0.631471,0.743797,0.781539,0.606301,0.746564,0.754239,0.639268,0.782585,0.746869
110,87_codon,11,0.749409,2.199708,0.772091,0.700520,0.848024,0.777161,0.680274,0.799877,0.699177,0.673047,0.698152,0.846845,0.796059,0.700138
110,87_codon,5,0.537370,3.200331,0.541406,0.502344,0.642188,0.541406,0.477344,0.571094,0.502344,0.477344,0.489844,0.642188,0.571094,0.489844
110,87_codon,8,0.672758,2.532954,0.694238,0.630878,0.781655,0.691010,0.589551,0.714279,0.635601,0.587459,0.631252,0.777118,0.715810,0.622339
110,87,11,0.636239,3.365240,0.600989,0.595173,0.570240,0.596898,0.647558,0.699449,0.599709,0.655233,0.697420,0.577728,0.698842,0.695846
110,87,5,0.387630,3.880820,0.387500,0.350000,0.356250,0.387500,0.381250,0.440625,0.350000,0.381250,0.410156,0.356250,0.440625,0.410156
110,87,8,0.537417,3.631742,0.510980,0.493323,0.482145,0.512286,0.537561,0.599869,0.499849,0.541960,0.587387,0.485761,0.609829,0.589760
110,88_001,11,0.657333,3.453163,0.584844,0.696489,0.736076,0.590085,0.588767,0.617215,0.698123,0.590603,0.709100,0.739935,0.622112,0.713436
110,88_001,5,0.431641,3.805720,0.325781,0.420312,0.411719,0.325781,0.454688,0.491406,0.420312,0.454688,0.485938,0.411719,0.491406,0.485938
110,88_001,8,0.574804,3.581255,0.490570,0.611136,0.634549,0.495205,0.516294,0.561034,0.614075,0.517806,0.635913,0.635786,0.552978,0.631116
110,88_010,11,0.725533,2.324382,0.638132,0.619044,0.601828,0.641438,0.834926,0.833880,0.621240,0.835473,0.819442,0.607816,0.832919,0.816243
110,88_010,5,0.514714,3.293784,0.430469,0.416406,0.422656,0.430469,0.571094,0.591406,0.416406,0.571094,0.656250,0.422656,0.591406,0.656250
110,88_010,8,0.649908,2.694277,0.542596,0.527847,0.522648,0.543115,0.756521,0.774026,0.521060,0.754624,0.782670,0.518578,0.772979,0.782205
110,88_011,11,0.715715,2.542007,0.588510,0.820986,0.760855,0.598847,0.643440,0.652213,0.824734,0.644129,0.816543,0.768595,0.652838,0.818413
110,88_011,5,0.481250,3.532729,0.366406,0.607031,0.527344,0.366406,0.392969,0.417969,0.607031,0.392969,0.575781,0.527344,0.417969,0.575781
110,88_011,8,0.631733,2.918372,0.509432,0.757827,0.701886,0.496727,0.529558,0.538435,0.760323,0.537748,0.754375,0.702752,0.540773,0.753940
110,88_100,11,0.712670,2.400454,0.824214,0.813089,0.632592,0.821080,0.779411,0.616740,0.809696,0.779287,0.608842,0.632903,0.618003,0.613574
110,88_100,5,0.520443,3.261922,0.640625,0.595313,0.434375,0.640625,0.593750,0.426562,0.595313,0.593750,0.432031,0.434375,0.426562,0.432031
110,88_100,8,0.647338,2.637616,0.772595,0.759398,0.547041,0.767521,0.735464,0.528721,0.763619,0.736481,0.539605,0.548753,0.531979,0.538749
110,88_101,11,0.678182,2.951780,0.682050,0.653310,0.759004,0.678179,0.678069,0.645726,0.663726,0.680604,0.643896,0.762701,0.648947,0.641368
110,88_101,5,0.447656,3.753155,0.421094,0.413281,0.630469,0.421094,0.446094,0.391406,0.413281,0.446094,0.383594,0.630469,0.391406,0.383594
110,88_101,8,0.590283,3.299715,0.587962,0.567847,0.727809,0.582066,0.592274,0.538781,0.566643,0.591641,0.531647,0.728081,0.542141,0.526513
110,88_110,11,0.765870,1.999797,0.753591,0.710864,0.716508,0.756717,0.805112,0.828855,0.711316,0.805446,0.780266,0.715858,0.826202,0.780256
110,88_110,5,0.544531,3.166892,0.544531,0.525000,0.499219,0.544531,0.583594,0.550000,0.525000,0.583594,0.564844,0.499219,0.550000,0.564844
110,88_110,8,0.689658,2.409589,0.681011,0.643053,0.632257,0.681556,0.741094,0.735316,0.641726,0.740534,0.712224,0.625839,0.732110,0.710329
110,88_codon,11,0.738979,2.196638,0.847052,0.787266,0.695846,0.846800,0.770525,0.656403,0.784602,0.771567,0.683862,0.691197,0.648214,0.685119
110,88_codon,5,0.526563,3.230434,0.575000,0.621094,0.475000,0.575000,0.550781,0.457812,0.621094,0.550781,0.479688,0.475000,0.457812,0.479688
110,88_codon,8,0.655267,2.576662,0.765138,0.725836,0.598330,0.759479,0.697461,0.556726,0.719374,0.700911,0.588821,0.600370,0.561472,0.589271
110,88,11,0.633724,3.443009,0.587344,0.579274,0.666400,0.589785,0.598976,0.696698,0.583587,0.599993,0.660917,0.671321,0.701414,0.667424
110,88,5,0.386458,3.879676,0.377344,0.371875,0.392188,0.377344,0.390625,0.403125,0.371875,0.390625,0.383594,0.392188,0.403125,0.383594
110,88,8,0.532137,3.690333,0.498617,0.490922,0.571292,0.490786,0.505859,0.585578,0.481763,0.504978,0.551659,0.564683,0.584276,0.554117
110,89_001,11,0.654836,3.649735,0.574948,0.745056,0.770094,0.581985,0.536344,0.565405,0.741343,0.524104,0.743237,0.769023,0.553190,0.752012
110,89_001,5,0.426823,3.891282,0.524219,0.420312,0.472656,0.524219,0.309375,0.367188,0.420312,0.309375,0.467187,0.472656,0.367188,0.467187
110,89_001,8,0.565475,3.779743,0.524697,0.642028,0.662831,0.525860,0.441137,0.467768,0.638263,0.434275,0.655495,0.665503,0.473514,0.655976
110,89_010,11,0.728827,2.326531,0.836565,0.641436,0.859532,0.833190,0.615498,0.795002,0.635515,0.617217,0.626802,0.858804,0.795488,0.632208
110,89_010,5,0.513151,3.288521,0.592187,0.424219,0.653906,0.592187,0.419531,0.571875,0.424219,0.419531,0.417188,0.653906,0.571875,0.417188
110,89_010,8,0.653412,2.647363,0.770493,0.539568,0.804719,0.776679,0.530654,0.736934,0.544135,0.530620,0.536754,0.805172,0.733320,0.533808
110,89_011,11,0.686312,2.874023,0.672493,0.650128,0.827959,0.674354,0.571750,0.697418,0.659551,0.571948,0.686170,0.832815,0.703201,0.688641
110,89_011,5,0.487109,3.469057,0.611719,0.401563,0.585156,0.611719,0.372656,0.525781,0.401563,0.372656,0.425781,0.585156,0.525781,0.425781
110,89_011,8,0.617246,3.058092,0.658835,0.556541,0.775548,0.658580,0.487523,0.649105,0.556419,0.485657,0.575677,0.776759,0.648445,0.578234
110,89_100,11,0.724985,2.351103,0.642161,0.640769,0.632015,0.635804,0.824135,0.815075,0.634383,0.821820,0.792393,0.634615,0.822355,0.801836
110,89_100,5,0.520052,3.264208,0.441406,0.439063,0.437500,0.441406,0.677344,0.571094,0.439063,0.677344,0.553906,0.437500,0.571094,0.553906
110,89_100,8,0.647713,2.697446,0.547042,0.548048,0.536879,0.543003,0.782809,0.745935,0.553285,0.784355,0.728866,0.532947,0.742674,0.724577
110,89_101,11,0.672470,3.020058,0.615236,0.672289,0.714879,0.615872,0.601173,0.737736,0.668557,0.600417,0.694211,0.714363,0.738055,0.696251
110,89_101,5,0.460807,3.678915,0.393750,0.454688,0.464063,0.393750,0.375000,0.632031,0.454688,0.375000,0.445312,0.464063,0.632031,0.445312
110,89_101,8,0.594233,3.276370,0.527334,0.581500,0.612116,0.530060,0.518493,0.725910,0.585991,0.515945,0.602337,0.611996,0.723592,0.595560
110,89_110,11,0.784209,1.917153,0.798688,0.739509,0.877183,0.796207,0.714073,0.814374,0.737217,0.715848,0.763564,0.874817,0.816711,0.762961
110,89_110,5,0.559245,3.076000,0.586719,0.499219,0.617969,0.586719,0.532813,0.602344,0.499219,0.532813,0.516406,0.617969,0.602344,0.516406
110,89_110,8,0.702688,2.336902,0.734880,0.640258,0.804609,0.721308,0.624950,0.747492,0.631362,0.628602,0.668206,0.803586,0.754321,0.671087
110,89_codon,11,0.755358,2.133763,0.747856,0.856629,0.756469,0.744459,0.728866,0.694687,0.858003,0.734913,0.746634,0.755029,0.694830,0.745407
110,89_codon,5,0.524870,3.293879,0.489844,0.628906,0.553125,0.489844,0.455469,0.498437,0.628906,0.455469,0.523438,0.553125,0.498437,0.523438
110,89_codon,8,0.672287,2.571820,0.653929,0.787576,0.681238,0.653076,0.631521,0.615094,0.786711,0.632791,0.661297,0.682539,0.621367,0.661081
110,89,11,0.648939,3.267268,0.598049,0.688267,0.708428,0.595403,0.559431,0.654688,0.683357,0.566089,0.683393,0.705854,0.655979,0.688850
110,89,5,0.396484,3.833302,0.406250,0.441406,0.414844,0.406250,0.332031,0.407813,0.441406,0.332031,0.376563,0.414844,0.407813,0.376563
110,89,8,0.546171,3.555341,0.504699,0.580076,0.583225,0.506326,0.469776,0.562406,0.585432,0.468145,0.569379,0.592195,0.559130,0.572187
110,8_001,11,0.645364,3.473800,0.591335,0.673082,0.639994,0.593743,0.605139,0.597082,0.683178,0.608290,0.754832,0.648137,0.598116,0.753165
110,8_001,5,0.422656,3.830411,0.533594,0.342969,0.399219,0.533594,0.378125,0.440625,0.342969,0.378125,0.441406,0.399219,0.440625,0.441406
110,8_001,8,0.556088,3.673947,0.550932,0.568467,0.536244,0.551151,0.523417,0.516571,0.563004,0.516142,0.647700,0.530770,0.515873,0.653902
110,8_010,11,0.770330,2.098132,0.669971,0.834731,0.831718,0.666618,0.677494,0.694208,0.839742,0.688798,0.906679,0.831118,0.698904,0.902705
110,8_010,5,0.529427,3.254510,0.443750,0.592969,0.583594,0.443750,0.451562,0.448438,0.592969,0.451562,0.656250,0.583594,0.448438,0.656250
